"PERIODO","ESTU_TIPODOCUMENTO","ESTU_CONSECUTIVO","COLE_AREA_UBICACION","COLE_BILINGUE","COLE_CARACTER","COLE_COD_DANE_ESTABLECIMIENTO","COLE_DEPTO_UBICACION","COLE_GENERO","COLE_JORNADA","COLE_NATURALEZA","ESTU_GENERO","FAMI_CUARTOSHOGAR","FAMI_EDUCACIONMADRE","FAMI_EDUCACIONPADRE","FAMI_ESTRATOVIVIENDA","FAMI_PERSONASHOGAR","FAMI_TIENEAUTOMOVIL","FAMI_TIENECOMPUTADOR","FAMI_TIENEINTERNET","FAMI_TIENELAVADORA","PUNT_INGLES","PUNT_MATEMATICAS","PUNT_SOCIALES_CIUDADANAS","PUNT_C_NATURALES","PUNT_LECTURA_CRITICA","PUNT_GLOBAL"
"20211","TI","SB11202110063692","URBANO","N","ACADÉMICO","311001105863","BOGOTÁ","MIXTO","SABATINA","NO OFICIAL","M","Tres","Primaria incompleta","Primaria incompleta","Estrato 2","9 o más","No","No","Si","No","40","46","43","44","44","220"
"20211","TI","SB11202110001232","RURAL","N","ACADÉMICO","311001065047","BOGOTÁ","MIXTO","COMPLETA","NO OFICIAL","M","Uno","Educación profesional completa","Educación profesional completa","Estrato 5","1 a 2","Si","Si","Si","Si","64","66","69","56","64","319"
"20211","TI","SB11202110003394","URBANO","S","ACADÉMICO","311769003938","BOGOTÁ","MIXTO","COMPLETA","NO OFICIAL","F","Tres","Postgrado","Postgrado","Estrato 5","3 a 4",,,"Si",,"88","100","78","71","69","401"
"20211","TI","SB11202110022197","URBANO","N","ACADÉMICO","311848000812","BOGOTÁ","FEMENINO","COMPLETA","NO OFICIAL","F","Dos","Educación profesional completa","Educación profesional completa","Estrato 6","3 a 4","Si","Si","Si","Si","89","70","67","72","77","364"
"20211","TI","SB11202110000452","URBANO","S","TÉCNICO/ACADÉMICO","311001019568","BOGOTÁ","MIXTO","COMPLETA","NO OFICIAL","F","Cuatro","Educación profesional incompleta","Educación profesional completa","Estrato 2","3 a 4","Si","Si","Si","Si","80","61","71","66","70","340"
"20211","TI","SB11202110004217","URBANO","S","ACADÉMICO","317001003716","CALDAS","MIXTO","COMPLETA","NO OFICIAL","F","Cinco","Postgrado","Educación profesional completa","Estrato 6","7 a 8","Si","Si","Si","Si","100","75","67","64","73","360"
"20211","TI","SB11202110008804","URBANO","N","TÉCNICO","376001028219","VALLE","MIXTO","MAÑANA","NO OFICIAL","M","Tres","Técnica o tecnológica completa","Educación profesional completa","Estrato 3","3 a 4","Si","Si","Si","Si","56","58","58","52","59","283"
"20211","CC","SB11202110004244","RURAL",,"ACADÉMICO","425175032351","CUNDINAMARCA","MIXTO","COMPLETA","NO OFICIAL","M","Dos","Postgrado","Postgrado","Estrato 5","3 a 4","Si","Si","Si","Si","82","63","68","61","67","330"
"20211","TI","SB11202110012220","URBANO","N","ACADÉMICO","311001033633","BOGOTÁ","MIXTO","COMPLETA","NO OFICIAL","M","Dos","Educación profesional completa","Educación profesional completa","Estrato 5","1 a 2","Si","Si","Si","Si","73","78","71","100","74","401"
"20211","TI","SB11202110040040","RURAL","S","ACADÉMICO","311769002818","BOGOTÁ","MIXTO","COMPLETA","NO OFICIAL","F","Dos","Postgrado","Postgrado","Estrato 3","1 a 2","Si","Si","Si","Si","100","71","76","71","100","405"
"20211","TI","SB11202110025051","URBANO","N","TÉCNICO","376001005910","VALLE","MIXTO","MAÑANA","NO OFICIAL","F","Tres","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Estrato 3","3 a 4","Si","No","Si","Si","44","39","37","37","55","211"
"20211","TI","SB11202110006783","URBANO",,"TÉCNICO","376001029321","VALLE","MIXTO","MAÑANA","NO OFICIAL","M","Dos","Educación profesional completa","No sabe","Estrato 1","5 a 6","No","No","Si","No","63","67","68","63","71","335"
"20211","TI","SB11202110032891","URBANO","N","ACADÉMICO","376001002074","VALLE","MIXTO","MAÑANA","NO OFICIAL","F","Tres","Educación profesional completa","Técnica o tecnológica completa","Estrato 3","3 a 4","No","Si","Si","Si","78","53","55","53","63","288"
"20211","TI","SB11202110016458","URBANO","N","ACADÉMICO","376001008544","VALLE","MIXTO","MAÑANA","NO OFICIAL","F","Tres","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Estrato 5","3 a 4","Si","Si","Si","Si","64","58","61","56","63","299"
"20211","TI","SB11202110030460","URBANO","N","TÉCNICO/ACADÉMICO","376001007670","VALLE","MIXTO","MAÑANA","NO OFICIAL","M","Tres","Técnica o tecnológica incompleta","Secundaria (Bachillerato) incompleta","Estrato 1","7 a 8","Si","Si","Si","Si","60","62","45","66","64","297"
"20211","TI","SB11202110004003","URBANO","N","ACADÉMICO","376520000208","VALLE","FEMENINO","COMPLETA","NO OFICIAL","F","Tres","Educación profesional completa","No Aplica","Estrato 1","5 a 6","Si","Si","Si","No","82","75","70","100","67","392"
"20211","TI","SB11202110006654","URBANO","S","TÉCNICO","376001037650","VALLE","MIXTO","COMPLETA","NO OFICIAL","M","Tres","Educación profesional completa","Primaria incompleta","Estrato 3","3 a 4","Si","Si","Si","Si","74","79","58","66","68","341"
"20211","TI","SB11202110011036","URBANO","N","ACADÉMICO","376001005626","VALLE","MIXTO","COMPLETA","NO OFICIAL","M","Cuatro","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Estrato 5","3 a 4","Si","Si","Si","Si","38","56","52","53","55","264"
"20211","TI","SB11202110063741","URBANO",,"TÉCNICO/ACADÉMICO","386001003939","PUTUMAYO","MIXTO","SABATINA","NO OFICIAL","F","Dos",,,,"3 a 4","No","No",,"Si","39","54","55","48","53","257"
"20211","TI","SB11202110006868","URBANO","N","ACADÉMICO","376001031031","VALLE","MIXTO","NOCHE","NO OFICIAL","F","Cinco","Educación profesional incompleta","Educación profesional incompleta","Estrato 4","5 a 6","No","Si","Si","Si","52","56","58","53","63","285"
"20211","TI","SB11202110033238","RURAL","S","ACADÉMICO","305380019472","ANTIOQUIA","MIXTO","COMPLETA","NO OFICIAL","M","Dos","Postgrado","Postgrado","Estrato 6","3 a 4","Si","Si","Si","Si","81","76","75","67","65","358"
"20211","TI","SB11202110015536","RURAL","N","ACADÉMICO","425175000756","CUNDINAMARCA","MIXTO","COMPLETA","NO OFICIAL","F","Tres","Educación profesional incompleta","Educación profesional completa","Estrato 4","3 a 4","Si","Si","Si","Si","87","81","62","68","74","362"
"20211","TI","SB11202110004573","URBANO","N","ACADÉMICO","376520005781","VALLE","MIXTO","MAÑANA","NO OFICIAL","M","Dos","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) incompleta","Estrato 3","3 a 4","No","Si","Si","Si","74","57","64","59","66","312"
"20211","TI","SB11202110014989","URBANO","N","ACADÉMICO","376001008498","VALLE","MIXTO","COMPLETA","NO OFICIAL","M","Tres","Educación profesional completa","Educación profesional completa","Estrato 3","3 a 4","Si","Si","Si","Si","66","68","69","69","65","338"
"20211","TI","SB11202110041925","URBANO","N","ACADÉMICO","376001000861","VALLE","MIXTO","COMPLETA","NO OFICIAL","M","Dos","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Estrato 5","3 a 4","No","Si","Si","Si","88","64","66","71","71","348"
"20211","TI","SB11202110003512","RURAL","S","ACADÉMICO","425175032674","CUNDINAMARCA","MIXTO","COMPLETA","NO OFICIAL","M","Cuatro","Educación profesional completa","Secundaria (Bachillerato) completa","Estrato 6","5 a 6","Si","Si","Si","Si","80","69","56","68","65","328"
"20211","TI","SB11202110021881","URBANO","N","ACADÉMICO","319001000370","CAUCA","MIXTO","MAÑANA","NO OFICIAL","M","Cuatro","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) completa",,"7 a 8","No","Si",,"Si","65","64","61","56","68","312"
"20211","TI","SB11202110011378","URBANO","N","ACADÉMICO","411769000895","BOGOTÁ","MIXTO","COMPLETA","NO OFICIAL","F","Dos","Educación profesional completa","Educación profesional completa","Estrato 5","3 a 4","Si","Si","Si","Si","76","68","65","64","74","342"
"20211","CC","SB11202110003444","URBANO","S","ACADÉMICO","408573012835","ATLANTICO","MIXTO","COMPLETA","NO OFICIAL","M","Tres","Educación profesional completa","Postgrado","Estrato 6","3 a 4","Si","Si","Si","Si","100","79","74","70","70","377"
"20211","TI","SB11202110044905","URBANO","N","ACADÉMICO","376001026518","VALLE","MIXTO","MAÑANA","NO OFICIAL","M","Tres","No sabe","No sabe","Estrato 3","3 a 4","No","Si","Si","Si","55","57","55","48","56","270"
"20211","TI","SB11202110043310","URBANO","N","ACADÉMICO","376001042050","VALLE","MIXTO","MAÑANA","NO OFICIAL","M","Cuatro",,,,"3 a 4","No","Si",,"Si","47","36","24","30","30","157"
"20211","TI","SB11202110015326","URBANO","N","ACADÉMICO","376001041509","VALLE","MIXTO","MAÑANA","NO OFICIAL","M","Tres","Educación profesional completa","Educación profesional completa","Estrato 4","3 a 4","No","Si","Si","Si","64","52","54","46","54","262"
"20211","TI","SB11202110002526","URBANO","S","ACADÉMICO","308001101153","ATLANTICO","MIXTO","COMPLETA","NO OFICIAL","M","Cuatro","Educación profesional completa","Educación profesional completa","Estrato 4","3 a 4","Si","Si","Si","Si","79","70","63","63","63","329"
"20211","TI","SB11202110060498","URBANO","N","ACADÉMICO","319001001180","CAUCA","MIXTO","COMPLETA","NO OFICIAL","F","Uno","Educación profesional completa","Educación profesional completa","Estrato 5","1 a 2","Si","Si","Si","Si","71","68","71","72","66","347"
"20211","TI","SB11202110001326","URBANO","N","ACADÉMICO","319001000175","CAUCA","FEMENINO","MAÑANA","NO OFICIAL","F","Tres","Secundaria (Bachillerato) completa","Educación profesional completa","Estrato 4","5 a 6","Si","Si","Si","Si","65","77","70","72","73","362"
"20211","TI","SB11202110002637","URBANO","S","ACADÉMICO","376001001221","VALLE","MIXTO","COMPLETA","NO OFICIAL","F","Cuatro","Educación profesional completa","Postgrado","Estrato 6","5 a 6","Si","Si","Si","Si","100","67","66","63","70","345"
"20211","TI","SB11202110010186","RURAL","S","ACADÉMICO","305001003688","ANTIOQUIA","MIXTO","COMPLETA","NO OFICIAL","F","Cuatro","Postgrado","Postgrado","Estrato 6","3 a 4","Si","Si","Si","Si","84","64","57","57","61","308"
"20211","TI","SB11202110005075","RURAL","S","ACADÉMICO","466001005641","RISARALDA","MIXTO","COMPLETA","NO OFICIAL","M","Cuatro","Educación profesional completa","Educación profesional completa","Estrato 6","5 a 6","Si","Si","Si","Si","76","80","69","72","79","375"
"20211","CC","SB11202110065129","URBANO","N","ACADÉMICO","325175032424","CUNDINAMARCA","MIXTO","NOCHE","NO OFICIAL","M","Tres","Secundaria (Bachillerato) completa","Primaria completa","Estrato 2","3 a 4","Si","Si","Si","Si","49","56","59","55","51","274"
"20211","TI","SB11202110009267","URBANO",,"ACADÉMICO","376001035843","VALLE","MIXTO","UNICA","NO OFICIAL","F","Cuatro","Educación profesional completa","Educación profesional incompleta","Estrato 6","5 a 6","Si","Si","Si","Si","65","45","55","51","63","272"
"20211","TI","SB11202110064167","URBANO","N",,"373001010485","TOLIMA","MIXTO","SABATINA","NO OFICIAL","F","Cuatro","Secundaria (Bachillerato) incompleta","Técnica o tecnológica incompleta","Estrato 2","5 a 6","Si","Si","Si","Si","57","59","63","55","53","287"
"20211","TI","SB11202110004979","URBANO","N","ACADÉMICO","352001001519","NARIÑO","MIXTO","MAÑANA","NO OFICIAL","F","Tres","Secundaria (Bachillerato) incompleta","Educación profesional completa","Estrato 4","1 a 2","No","No","Si","Si","64","52","61","55","57","284"
"20211","TI","SB11202110008958","URBANO",,"ACADÉMICO","376001035843","VALLE","MIXTO","UNICA","NO OFICIAL","M","Dos","Educación profesional completa","Educación profesional completa","Estrato 5","3 a 4","Si","Si","Si","Si","86","76","76","71","77","379"
"20211","TI","SB11202110041265","URBANO",,"ACADÉMICO","376001040840","VALLE","MIXTO","COMPLETA","NO OFICIAL","M","Dos","Técnica o tecnológica completa","Técnica o tecnológica completa","Estrato 2","1 a 2","Si","Si","Si","Si","52","47","43","37","33","205"
"20211","TI","SB11202110063811","URBANO",,"ACADÉMICO","311001106908","BOGOTÁ","MIXTO","SABATINA","NO OFICIAL","F","Dos","No sabe","No sabe","Estrato 4","3 a 4","Si","Si","Si","Si","54","39","39","36","44","203"
"20211","TI","SB11202110005747","URBANO","S","ACADÉMICO","308001073952","ATLANTICO","MIXTO","COMPLETA","NO OFICIAL","M",,"Secundaria (Bachillerato) completa","Secundaria (Bachillerato) incompleta","Estrato 6",,,,"Si",,"85","73","64","69","69","350"
"20211","TI","SB11202110034286","URBANO","N","TÉCNICO","376001000888","VALLE","MIXTO","MAÑANA","NO OFICIAL","M","Tres","No sabe","No sabe","Estrato 4","3 a 4","Si","Si","Si","Si","86","53","58","65","70","317"
"20211","TI","SB11202110003245","URBANO","N","ACADÉMICO","319001000051","CAUCA","MIXTO","MAÑANA","NO OFICIAL","F","Dos","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Estrato 1","3 a 4","Si","Si","Si","No","70","70","68","67","68","342"
"20211","TI","SB11202110040436","URBANO","N","ACADÉMICO","376001000241","VALLE","MIXTO","MAÑANA","NO OFICIAL","F","Dos","Educación profesional incompleta","Educación profesional incompleta","Estrato 6","3 a 4","Si","Si","Si","Si","73","57","53","51","61","284"
"20211","TI","SB11202110004128","URBANO","N","ACADÉMICO","311001045160","BOGOTÁ","FEMENINO","COMPLETA","NO OFICIAL","F","Cuatro","Postgrado","Educación profesional completa","Estrato 4","3 a 4","Si","Si","Si","Si","100","100","77","79","74","419"
"20211","CC","SB11202110004073","URBANO","S","ACADÉMICO","313001003931","BOLIVAR","MIXTO","COMPLETA","NO OFICIAL","M","Tres","Postgrado","Postgrado","Estrato 6","3 a 4","Si","Si","Si","Si","86","75","100","70","73","400"
"20211","TI","SB11202110002944","URBANO","N","TÉCNICO","376001001337","VALLE","FEMENINO","COMPLETA","NO OFICIAL","F","Dos","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) incompleta","Estrato 3","3 a 4","Si","Si","Si","Si","53","56","53","50","56","268"
"20211","TI","SB11202110000993","URBANO","S","ACADÉMICO","311848000936","BOGOTÁ","FEMENINO","COMPLETA","NO OFICIAL","F","Tres","Educación profesional completa","Educación profesional completa","Estrato 5","3 a 4","Si","Si","Si","Si","88","70","65","64","75","350"
"20211","TI","SB11202110011647","URBANO","N","ACADÉMICO","411769000895","BOGOTÁ","MIXTO","COMPLETA","NO OFICIAL","M","Cuatro","Ninguno","Secundaria (Bachillerato) completa","Estrato 6","5 a 6","Si","Si","Si","Si","84","69","59","61","70","331"
"20211","TI","SB11202110020862","URBANO","S","ACADÉMICO","311848000693","BOGOTÁ","MIXTO","COMPLETA","NO OFICIAL","M","Cuatro","Postgrado","Postgrado","Estrato 5","3 a 4","Si","Si","Si","Si","83","69","66","66","65","339"
"20211","TI","SB11202110004774","URBANO","N","TÉCNICO/ACADÉMICO","319001002054","CAUCA","MASCULINO","COMPLETA","NO OFICIAL","M","Dos","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Estrato 4","1 a 2","No","No","Si","Si","78","76","69","65","74","358"
"20211","TI","SB11202110005735","URBANO","S","ACADÉMICO","308001073952","ATLANTICO","MIXTO","COMPLETA","NO OFICIAL","F","Cinco","No Aplica","Educación profesional completa","Estrato 6","5 a 6","Si","Si","Si","Si","87","78","76","75","71","380"
"20211","TI","SB11202110003768","RURAL","N","ACADÉMICO","376001000721","VALLE","MIXTO","COMPLETA","NO OFICIAL","M","Cuatro","Educación profesional completa","Educación profesional completa","Estrato 4","3 a 4","Si","Si","Si","Si","85","100","76","76","74","409"
"20211","TI","SB11202110037467","URBANO",,"ACADÉMICO","376001041761","VALLE","MIXTO","MAÑANA","NO OFICIAL","M","Tres","Educación profesional completa","Educación profesional incompleta","Estrato 4","3 a 4","Si","Si","Si","Si","65","69","54","66","67","320"
"20211","CC","SB11202110002185","URBANO","N","ACADÉMICO","311848000341","BOGOTÁ","MASCULINO","COMPLETA","NO OFICIAL","M","Tres","No sabe","No sabe","Estrato 6","3 a 4","Si","Si","Si","Si","84","71","65","61","70","340"
"20211","TI","SB11202110018157","URBANO","S","ACADÉMICO","311848002351","BOGOTÁ","FEMENINO","COMPLETA","NO OFICIAL","F","Cuatro","Postgrado","Postgrado","Estrato 6","5 a 6","Si","Si","Si","Si","83","82","77","76","75","390"
"20211","PEP","SB11202110004151","RURAL",,"ACADÉMICO","425175032351","CUNDINAMARCA","MIXTO","COMPLETA","NO OFICIAL","F","Dos","Educación profesional completa","Postgrado","Estrato 6","3 a 4","Si","Si","Si","Si","100","71","73","77","77","382"
"20211","CC","SB11202110004566","URBANO","N","ACADÉMICO","376520005781","VALLE","MIXTO","MAÑANA","NO OFICIAL","M","Tres","Técnica o tecnológica incompleta","Secundaria (Bachillerato) incompleta","Estrato 2","3 a 4","No","Si","Si","Si","45","51","45","44","51","238"
"20211","TI","SB11202110024265","RURAL","N","ACADÉMICO","305001000077","ANTIOQUIA","MIXTO","COMPLETA","NO OFICIAL","M","Dos","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Estrato 5","3 a 4","Si","Si","Si","Si","67","66","36","50","52","261"
"20211","TI","SB11202110003810","RURAL","N","ACADÉMICO","376001000721","VALLE","MIXTO","COMPLETA","NO OFICIAL","F","Tres","Secundaria (Bachillerato) completa","Postgrado","Estrato 5","3 a 4","Si","Si","Si","Si","65","59","61","62","53","296"
"20211","TI","SB11202110008437","URBANO","N","ACADÉMICO","376001028529","VALLE","MIXTO","MAÑANA","NO OFICIAL","M","Cuatro","Técnica o tecnológica completa","Secundaria (Bachillerato) incompleta","Estrato 3","5 a 6","No","Si","Si","Si","67","65","54","51","60","291"
"20211","TI","SB11202110035427","URBANO","N","TÉCNICO/ACADÉMICO","376001007670","VALLE","MIXTO","TARDE","NO OFICIAL","M","Cuatro","Educación profesional completa","Secundaria (Bachillerato) completa","Estrato 3","5 a 6","Si","Si","Si","Si","56","56","47","53","53","263"
"20211","TI","SB11202110035927","URBANO","N","TÉCNICO","376892000026","VALLE","MIXTO","UNICA","NO OFICIAL","M","Tres","Educación profesional completa","Técnica o tecnológica completa","Estrato 3","3 a 4","Si","Si","Si","Si","62","62","52","57","66","297"
"20211","TI","SB11202110006169","URBANO","N","ACADÉMICO","376001002350","VALLE","MIXTO","COMPLETA","NO OFICIAL","M","Tres","Educación profesional completa","Educación profesional completa","Estrato 4","3 a 4","Si","Si","Si","Si","68","58","54","61","51","285"
"20211","TI","SB11202110029254","RURAL","N","ACADÉMICO","425377800011","CUNDINAMARCA","MIXTO","COMPLETA","NO OFICIAL","F","Cuatro","Educación profesional completa","Educación profesional completa","Estrato 6","5 a 6","Si","Si","Si","Si","100","78","82","77","75","398"
"20211","CC","SB11202110021311","URBANO","N","ACADÉMICO","376520006770","VALLE","MIXTO","TARDE","NO OFICIAL","F","Tres","Secundaria (Bachillerato) completa","Primaria incompleta","Estrato 2","5 a 6","Si","No","Si","Si","38","54","48","49","52","249"
"20211","TI","SB11202110001274","URBANO","N","ACADÉMICO","376001002376","VALLE","MIXTO","COMPLETA","NO OFICIAL","M","Tres","Educación profesional completa","Educación profesional completa","Estrato 5","3 a 4","Si","Si","Si","Si","57","75","75","77","70","365"
"20211","TI","SB11202110005718","URBANO","S","ACADÉMICO","308001073952","ATLANTICO","MIXTO","COMPLETA","NO OFICIAL","F","Tres","Postgrado","Educación profesional completa","Estrato 4","3 a 4","Si","Si","Si","Si","100","100","77","100","100","473"
"20211","TI","SB11202110017319","URBANO","N","TÉCNICO/ACADÉMICO","376001001426","VALLE","FEMENINO","COMPLETA","NO OFICIAL","F","Tres","Técnica o tecnológica completa","Educación profesional completa","Estrato 4","3 a 4","Si","Si","Si","Si","66","64","71","62","72","336"
"20211","TI","SB11202110008161","URBANO","N","TÉCNICO","376001000586","VALLE","MIXTO","COMPLETA","NO OFICIAL","F","Tres","Secundaria (Bachillerato) incompleta","Educación profesional completa","Estrato 3","5 a 6","Si","Si","Si","Si","55","57","51","60","58","282"
